frame_token,rank,share,nansen_label,insider_reviewed,entity_type,confidence,reason,insider_resolved,resolved_entity,resolved_source,resolved_identity,insider_traced,traced_source
POL,10,0.0086,,False,unlabeled,high,Empty label / unmatched in current top set; treat as unlabeled retail.,False,unlabeled,v4_reviewed,,False,v4_resolved
RENDER,1,0.0885,RENDER Distributor [51PZFsSV],False,protocol_contract,high,"Protocol token-distribution contract (pass-through allocation/reward mechanism), not a team treasury holding insider stake.",False,protocol_contract,v4_reviewed,,False,v4_resolved
RENDER,2,0.046,,False,unlabeled,high,"Empty label / bare address; treat as unlabeled retail, not insider.",False,exchange,gapfill_resolved,KuCoin Hot Wallet (exchange),False,v4_resolved
RENDER,3,0.0433,Crypto.com: Wallet [6FEVkH17],False,exchange,high,Centralized exchange (Crypto.com) custody wallet; exchange holdings are not project-insider.,False,exchange,v4_reviewed,,False,v4_resolved
RENDER,4,0.036,RENDER Custody Vaults [5cQj8RLU],True,treasury,low,"Protocol-branded 'Custody Vaults' suggests team/foundation custodied treasury per the '<Protocol> Custody Vaults' insider rule, but could be user-side DeFi vaults; ambiguous.",False,protocol_contract,gapfill_resolved,RENDER Custody Vaults [5cQj8RLU],False,v4_resolved
RENDER,5,0.0341,Bitget: Deposit [7TWnq4We],False,exchange,high,"Centralized exchange (Bitget) deposit wallet; exchange aggregation, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
RENDER,6,0.034,Kraken: Hot Wallet [6LY1JzAF],False,exchange,high,"Centralized exchange (Kraken) hot wallet; exchange custody, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
RENDER,7,0.0296,,False,unlabeled,high,"Empty label / bare address; treat as unlabeled retail, not insider.",False,retail,gapfill_resolved,EOA unlabeled,False,v4_resolved
RENDER,8,0.0295,Render Network: Bridge [AYm4Knn6],False,protocol_contract,high,"Cross-chain bridge contract (protocol infrastructure for token migration), not an insider allocation.",False,protocol_contract,v4_reviewed,,False,v4_resolved
RENDER,9,0.025,Trading Bot [J8k11p1E],False,retail,medium,"Automated trading-bot wallet with no project attribution; behavioral label, not a project insider.",False,retail,v4_reviewed,,False,v4_resolved
RENDER,10,0.0206,Binance: Wallet [5tzFkiKs],False,exchange,high,"Centralized exchange (Binance) custody wallet; exchange holdings, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
RPL,1,0.0584,Patricio Worthalter [0x57757e],False,retail,medium,"Named individual but is the POAP founder, not Rocket Pool team/founder/investor; no RPL protocol tie, so high-net-worth retail holder.",False,retail,gapfill_resolved,EOA individual (ENS patricioworthalter.eth; Nansen: Patricio Worthalter),False,v4_resolved
RPL,2,0.0435,Rocket Pool: RPL Token [0xd33526],False,protocol_contract,high,"The RPL token's own contract address (self-holdings/inflation buffer), a protocol contract, not a team treasury holding for control.",False,protocol_contract,v4_reviewed,,False,v4_resolved
RPL,3,0.0398,Coinbase Prime: Custody Wallet [0x6cebc3],False,exchange,high,"Coinbase Prime custody wallet is a centralized-exchange custody address, not insider.",False,exchange,gapfill_resolved,Coinbase Prime custody wallet (exchange),False,v4_resolved
RPL,4,0.0247,Bithumb: Wallet [0x07a989],False,exchange,high,"Bithumb is a Korean centralized exchange; exchange wallet, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
RPL,5,0.0247,RPL Investment Recipient [0xfce77e],True,investor,high,'Investment Recipient' label denotes an entity that received an RPL investment allocation; investor/insider.,True,investor,v4_reviewed,,True,v4_resolved
RPL,6,0.0212,Rocket Pool: Oracle DAO Rewards 1 [0xd2a484],False,protocol_contract,medium,"Protocol rewards-distribution contract paying oDAO node operators; a distributor/reward contract, not a team/treasury holding for the project's own benefit.",False,protocol_contract,v4_reviewed,,False,v4_resolved
RPL,7,0.0167,High Balance [0x296c4a],False,retail,high,'High Balance' is a generic Nansen balance-tier label with no project tie; retail whale.,False,retail,v4_reviewed,,False,v4_resolved
RPL,8,0.0149,Aave: aEthRPL Token [0xb76cf9],False,protocol_contract,high,"Aave aToken (aEthRPL) representing RPL supplied to the Aave lending pool; a lending-vault aggregation contract, not insider.",False,protocol_contract,v4_reviewed,,False,v4_resolved
RPL,9,0.0122,High Balance [0x32d47d],False,retail,high,"Generic 'High Balance' label, no project tie; retail whale.",False,retail,v4_reviewed,,False,v4_resolved
RPL,10,0.0111,High Balance [0x91b455],False,retail,high,"Generic 'High Balance' label, no project tie; retail whale.",False,retail,v4_reviewed,,False,v4_resolved
UNI,1,0.0253,Uniswap [0x61cb39],False,protocol_contract,high,"Bare 'Uniswap' protocol/system contract (no Team/Distributor/treasury qualifier); Uniswap is non-custodial, not a team-held allocation.",False,protocol_contract,v4_reviewed,,False,v4_resolved
UNI,2,0.0168,OKX: Deposit [0x611f7b],False,exchange,high,"OKX centralized-exchange deposit address; custodied user funds, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
UNI,3,0.0164,Uniswap [0x5069a6],False,protocol_contract,high,"Bare 'Uniswap' protocol/system contract, same class as rank 1; not a team treasury.",False,protocol_contract,v4_reviewed,,False,v4_resolved
UNI,4,0.0139,Coinbase Prime: Custody Wallet [0x36ca0a],False,exchange,high,"Coinbase Prime custody wallet; CEX-custodied client funds, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
UNI,5,0.0138,Uniswap: UNI Token Distributor [0x090d46],False,protocol_contract,high,"Airdrop/distributor contract dispensing claims to users; distributors are protocol_contract, not team treasury.",False,protocol_contract,v4_reviewed,,False,v4_resolved
UNI,6,0.0113,Coinbase Prime: Custody Wallet [0x6d2783],False,exchange,high,"Coinbase Prime custody wallet; CEX custody, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
UNI,7,0.0102,Coinbase Prime: Custody Wallet [0x19d373],False,exchange,high,"Coinbase Prime custody wallet; CEX custody, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
UNI,8,0.0099,Uniswap Team: Team/Investor/Advisor [0x030d68],True,team,high,Explicit Uniswap Team team/investor/advisor allocation; project-controlled insider holding.,True,team,v4_reviewed,,True,v4_resolved
UNI,9,0.0099,Uniswap Team: Team/Investor/Advisor [0x177df2],True,team,high,Explicit Uniswap Team team/investor/advisor allocation; project-controlled insider holding.,True,team,v4_reviewed,,True,v4_resolved
UNI,10,0.0088,a16z crypto: UNI Tokens [0x7d325a],True,investor,high,a16z crypto is a named VC investor in Uniswap; UNI Tokens allocation is an insider/investor holding.,True,investor,v4_reviewed,,True,v4_resolved
W,1,0.0651,[8nDFPaPR],False,unlabeled,low,"Bracketed bare address with no Nansen entity attribution; largest survivor but no project/team/treasury tie, defaults to retail.",False,unlabeled,v4_reviewed,[8nDFPaPR],False,v4_resolved
W,2,0.0185,,False,unlabeled,high,"Empty label / bare address; no project tie, treated as unlabeled retail.",False,unlabeled,v4_reviewed,Solana address (no label),False,v4_resolved
W,3,0.0185,Bybit: Hot Wallet [5LZkATrL],False,exchange,high,"Centralized exchange hot wallet (Bybit); custodial CEX, not an insider.",False,exchange,v4_reviewed,,False,v4_resolved
W,4,0.0127,Token Millionaire [Apw5cfHw],False,retail,high,"Nansen 'Token Millionaire' behavioral label is retail by rule, no project tie.",False,retail,v4_reviewed,,False,v4_resolved
W,5,0.011,,False,unlabeled,high,"Empty label; unlabeled bare address, defaults to retail.",False,unlabeled,v4_reviewed,,False,v4_resolved
W,6,0.0109,Bithumb: Hot Wallet [8Mm46Csq],False,exchange,high,"Centralized exchange hot wallet (Bithumb, Korean CEX); custodial, not an insider.",False,exchange,v4_reviewed,,False,v4_resolved
W,7,0.0098,,False,unlabeled,high,"Empty label; unlabeled bare address, defaults to retail.",False,unlabeled,v4_reviewed,,False,v4_resolved
W,8,0.0097,,False,unlabeled,high,"Empty label; unlabeled bare address, defaults to retail.",False,unlabeled,v4_reviewed,,False,v4_resolved
W,9,0.0096,[ofFJnH6U],False,unlabeled,low,"Bracketed bare address with no Nansen entity attribution; no project/team tie, defaults to retail.",False,unlabeled,v4_reviewed,,False,v4_resolved
W,10,0.0094,,False,unlabeled,high,"Empty label; unlabeled bare address, defaults to retail.",False,unlabeled,v4_reviewed,,False,v4_resolved
WXM,1,0.0881,WeatherXM Network: WXM Distributor [0x2cdba0],False,protocol_contract,medium,"Project-controlled token-distribution rail (reward/airdrop distributor), same class as the rule's HNT Distributor example which is protocol_contract NOT insider; not a static team treasury hold.",False,protocol_contract,gapfill_resolved,ERC1967Proxy impl=RewardPool (WeatherXM: WXM Distributor),False,v4_resolved
WXM,2,0.0248,Gate: Wallet [0x0d0707],False,exchange,high,"Gate.io centralized-exchange wallet; explicitly enumerated as exchange, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
WXM,3,0.0141,SafeProxy [0xf20168],True,multisig,low,"Bare unattributed Safe proxy with no protocol name or known owner; treated as team-controlled multisig per rule, low confidence due to no attribution.",True,multisig,v4_reviewed,,False,trace_independent_not_insider
WXM,4,0.0133,SwissBorg: Wallet [0x28cc93],False,exchange,high,"SwissBorg centralized custody/exchange platform; explicitly enumerated as exchange, not insider.",False,exchange,v4_reviewed,,False,v4_resolved
WXM,5,0.0132,SafeProxy [0xe4b785],True,multisig,low,"Bare unattributed Safe proxy, no owner; team-controlled multisig by rule, low confidence (no attribution).",True,multisig,v4_reviewed,,False,trace_independent_not_insider
WXM,6,0.012,[0xb99401],False,unlabeled,medium,"Bare hex address with no Nansen label; unlabeled, treated as retail/non-insider per rule.",False,unlabeled,v4_reviewed,,False,v4_resolved
WXM,7,0.0105,[0x000000],False,unlabeled,medium,"Bare hex address with no Nansen label; unlabeled, non-insider (no project tie established).",False,unlabeled,v4_reviewed,,False,v4_resolved
WXM,8,0.0105,Wormhole: Token Bridge [0x0b2402],False,protocol_contract,high,"Cross-chain bridge custody contract; bridges explicitly classed protocol_contract, not insider.",False,protocol_contract,v4_reviewed,,False,v4_resolved
WXM,9,0.0053,SafeProxy [0xff1ad9],True,multisig,low,"Bare unattributed Safe proxy, no owner; team-controlled multisig by rule, low confidence (no attribution).",True,multisig,v4_reviewed,,True,v4_resolved
WXM,10,0.0045,GnosisSafeProxy [0xe09471],True,multisig,low,"Bare unattributed Gnosis Safe proxy, no owner; team-controlled multisig by rule, low confidence (no attribution).",True,multisig,v4_reviewed,,True,v4_resolved
ZRO,1,0.0325,LayerZero: LayerZero (ZRO) Multisig [0xc2f315],True,multisig,high,Explicit LayerZero protocol multisig; team/foundation-controlled treasury custody.,True,multisig,v4_reviewed,,True,trace_team_confirmed
ZRO,2,0.0317,LayerZero [0x1f9034],True,protocol_team_address,medium,Bare LayerZero entity tag; protocol-team-controlled address but ambiguous operational vs allocation role.,True,insider,gapfill_resolved,LayerZero project-labeled wallet,True,v4_resolved
ZRO,3,0.0287,LayerZero: Strategic Partnerships [0x637ca6],True,investor_partner_allocation,high,Strategic Partnerships allocation pool; team/investor-directed token allocation.,True,investor_partner_allocation,v4_reviewed,,True,v4_resolved
ZRO,4,0.0268,Token Millionaire [0xda8b6e],False,retail,high,Generic Nansen retail/whale heuristic label; not a protocol-affiliated entity.,False,retail,v4_reviewed,,False,v4_resolved
ZRO,5,0.0238,LayerZero: ZRO Multisig [0x806f68],True,multisig,high,Explicit LayerZero ZRO multisig; team/foundation-controlled treasury custody.,True,multisig,v4_reviewed,,True,trace_team_confirmed
ZRO,6,0.0238,Smart Account [0x6e0e32],False,retail,high,"Generic smart-contract-wallet label; no protocol affiliation, treated as retail.",False,retail,v4_reviewed,,False,v4_resolved
ZRO,7,0.0217,LayerZero Foundation [0x53326c],True,foundation,high,"LayerZero Foundation; foundation treasury, canonical insider entity.",True,foundation,v4_reviewed,,True,v4_resolved
ZRO,8,0.0209,LayerZero [0x72afaa],True,protocol_team_address,medium,Bare LayerZero entity tag; protocol-team-controlled address but ambiguous operational vs allocation role.,True,protocol_team_address,v4_reviewed,,True,v4_resolved
ZRO,9,0.0176,Token Millionaire [0x7be112],False,retail,high,Generic Nansen retail/whale heuristic label; not a protocol-affiliated entity.,False,retail,v4_reviewed,,False,v4_resolved
ZRO,10,0.0161,LayerZero [0x3425bd],True,protocol_team_address,medium,Bare LayerZero entity tag; protocol-team-controlled address but ambiguous operational vs allocation role.,True,protocol_team_address,v4_reviewed,,True,v4_resolved
